id,collection,title,date,page_url,source_urls,canonical_url,reason
oecd-navigator-325,oecd-navigator,Responsible AI Principles for Audiovisual Collections,2023-01-01,https://oecd.ai/en/dashboards/policy-initiatives/responsible-ai-principles-for-audiovisual-collections-6658,,,no-original-landing
oecd-navigator-2156,oecd-navigator,Research Infrastructure Development Roadmap of the Republic of Croatia 2023-2027,2023-01-01,https://oecd.ai/en/dashboards/policy-initiatives/research-infrastructure-development-roadmap-of-the-republic-of-croatia-2023-2027,,,no-original-landing
oecd-navigator-1558,oecd-navigator,Requalification of Women in ICT Professions,2023-01-01,https://oecd.ai/en/dashboards/policy-initiatives/requalification-of-women-in-ict-professions,,,no-original-landing
oecd-navigator-517,oecd-navigator,Privacy Enhancing Technology Action Plan,2023-01-01,https://oecd.ai/en/dashboards/policy-initiatives/privacy-enhancing-technology-action-plan-2190,,,no-original-landing
oecd-navigator-1187,oecd-navigator,OECD AI Index,2023-01-01,https://oecd.ai/en/dashboards/policy-initiatives/oecd-ai-index-9831,https://oecd.ai/en/site/ai-index,,no-original-landing
oecd-navigator-1185,oecd-navigator,OECD AI Incidents Monitor,2023-01-01,https://oecd.ai/en/dashboards/policy-initiatives/oecd-ai-incidents-monitor-8893,"https://oecd.ai/en/incidents?search_terms=%5B%5D&and_condition=false&from_date=2014-01-01&to_date=2025-06-04&properties_config=%7B%22principles%22:%5B%5D,%22industries%22:%5B%5D,%22harm_types%22:%5B%5D,%22harm_levels%22:%5B%5D,%22harmed_entities%22:%5B%5D",,no-original-landing
oecd-navigator-1235,oecd-navigator,National Artificial Intelligence Centers,2023-01-01,https://oecd.ai/en/dashboards/policy-initiatives/national-artificial-intelligence-centers-4730,,,no-original-landing
oecd-navigator-1848,oecd-navigator,MEGALITH project,2023-01-01,https://oecd.ai/en/dashboards/policy-initiatives/megalith-project,,,no-original-landing
oecd-navigator-435,oecd-navigator,Leveraging Artificial Intelligence and Big Data in Telecommunication Sector,2023-01-01,https://oecd.ai/en/dashboards/policy-initiatives/leveraging-artificial-intelligence-and-big-data-in-telecommunication-sector-7887,,,no-original-landing
oecd-navigator-2085,oecd-navigator,Komondor HPC,2023-01-01,https://oecd.ai/en/dashboards/policy-initiatives/komondor-hpc,,,no-original-landing
oecd-navigator-1208,oecd-navigator,Kenya Agricultural Data-sharing Platform,2023-01-01,https://oecd.ai/en/dashboards/policy-initiatives/kenya-agricultural-data-sharing-platform-4556,,,no-original-landing
oecd-navigator-2099,oecd-navigator,KURSUOK / one stop shop ,2023-01-01,https://oecd.ai/en/dashboards/policy-initiatives/kursuok-one-stop-shop-1,,,no-original-landing
oecd-navigator-2051,oecd-navigator,"Juvoly, AI Speech Recognition for Medical Consultations",2023-01-01,"https://oecd.ai/en/dashboards/policy-initiatives/juvoly,-ai-speech-recognition-for-medical-consults",https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=&cad=rja&uact=8&ved=2ahUKEwjHxP3m2s2OAxU0KvsDHXQmJhcQFnoECCsQAQ&url=https%3A%2F%2Fwww.juvoly.nl%2F&usg=AOvVaw22gyJnUYm-1gIEKmaFdpUV&opi=89978449,,no-original-landing
oecd-navigator-928,oecd-navigator,Interministerial Working Group for Council of Europe Convention on Ai,2023-01-01,https://oecd.ai/en/dashboards/policy-initiatives/interministerial-working-group-for-council-of-europe-convention-on-ai-9014,,,no-original-landing
oecd-navigator-32,oecd-navigator,Inter-institutional AI Committee,2023-01-01,https://oecd.ai/en/dashboards/policy-initiatives/inter-institutional-ai-committee-8859,,,no-original-landing
oecd-navigator-95,oecd-navigator,Imagine AI for Dignity: Feminine Visions for Regeneration,2023-01-01,https://oecd.ai/en/dashboards/policy-initiatives/imagine-ai-for-dignity-feminine-visions-for-regeneration-3163,ai-for-dignity.com,,no-original-landing
oecd-navigator-1626,oecd-navigator,ION ,2023-01-01,https://oecd.ai/en/dashboards/policy-initiatives/ion,,,no-original-landing
oecd-navigator-1961,oecd-navigator,Hybrid Cloud,2023-01-01,https://oecd.ai/en/dashboards/policy-initiatives/hybrid-cloud,,,no-original-landing
oecd-navigator-705,oecd-navigator,Evaluation of Risk Behavior in Gambling,2023-01-01,https://oecd.ai/en/dashboards/policy-initiatives/evaluation-of-risk-behavior-in-gambling-3790,https://oecd.ai/en/dashboards/policy-initiatives/http:%2F%2Faipo.oecd.org%2F2021-data-policyInitiatives-27456,,no-original-landing
oecd-navigator-1630,oecd-navigator,European Digital Innovation Hubs (EDIHs),2023-01-01,https://oecd.ai/en/dashboards/policy-initiatives/european-digital-innovation-hubs-edihs-4,,,no-original-landing
oecd-navigator-834,oecd-navigator,"Draft Regulation of Law No. 31814, Law that promotes the use of artificial intelligence in favor of the economic and social development of the country",2023-01-01,https://oecd.ai/en/dashboards/policy-initiatives/draft-regulation-of-law-no-31814-law-that-promotes-the-use-of-artificial-intelligence-in-favor-of-the-economic-and-social-development-of-the-country-3487,https://docs.google.com/document/d/1YhOFALhlAsgTyLfE-fSGaUFI3ze4ZERS/edit?usp=sharing&ouid=117567222163281811202&rtpof=true&sd=true,,no-original-landing
oecd-navigator-1600,oecd-navigator,Digital entrepreneurship programme for schoolchildren in grades 5-8 of the Ministry of Economy and Innovation,2023-01-01,https://oecd.ai/en/dashboards/policy-initiatives/digital-entrepreneurship-programme-for-schoolchildren-in-grades-5-8-of-the-ministry-of-economy-and-innovation,,,no-original-landing
oecd-navigator-1611,oecd-navigator,Digital Decade: no one is left behind,2023-01-01,https://oecd.ai/en/dashboards/policy-initiatives/digital-decade-no-one-is-left-behind,,,no-original-landing
oecd-navigator-1534,oecd-navigator,Digital Competences and Basic Knowledge of Computer and Information Science,2023-01-01,https://oecd.ai/en/dashboards/policy-initiatives/digital-competences-and-basic-knowledge-of-computer-and-information-science,,,no-original-landing
oecd-navigator-1608,oecd-navigator,Developing AI solutions at all education levels,2023-01-01,https://oecd.ai/en/dashboards/policy-initiatives/developing-ai-solutions-at-all-education-levels,,,no-original-landing
oecd-navigator-1703,oecd-navigator,Develop and upscale quantum compute capacity,2023-01-01,https://oecd.ai/en/dashboards/policy-initiatives/develop-and-upscale-quantum-compute-capacity,,,no-original-landing
oecd-navigator-1290,oecd-navigator,DAEDALUS Hypercomputer,2023-01-01,https://oecd.ai/en/dashboards/policy-initiatives/daedalus-hypercomputer-2616,,,no-original-landing
oecd-navigator-702,oecd-navigator,Cross-Agency Work Programme on AI (2023–),2023-01-01,https://oecd.ai/en/dashboards/policy-initiatives/cross-agency-work-programme-on-ai-2023-5091,,,no-original-landing
oecd-navigator-392,oecd-navigator,Conversational Robot to Support Entities in the Local Government Sector,2023-01-01,https://oecd.ai/en/dashboards/policy-initiatives/conversational-robot-to-support-entities-in-the-local-government-sector-8477,https://oecd.ai/en/dashboards/policy-initiatives/http:%2F%2Faipo.oecd.org%2F2021-data-policyInitiatives-27462,,no-original-landing
oecd-navigator-1468,oecd-navigator,Competence Centres for Digital and Digitally Supported Teaching in Schools and Continuing Education,2023-01-01,https://oecd.ai/en/dashboards/policy-initiatives/competence-centres-for-digital-and-digitally-supported-teaching-in-schools-and-continuing-education,,,no-original-landing
oecd-navigator-1532,oecd-navigator,CitCom.ai TEF,2023-01-01,https://oecd.ai/en/dashboards/policy-initiatives/citcomai-tef,https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=&cad=rja&uact=8&ved=2ahUKEwij1JG6teyPAxUpRKQEHaW1FzEQFnoECAwQAQ&url=https%3A%2F%2Fcitcomtef.eu%2F&usg=AOvVaw2_YuhC_hF0ynqAGA6qhGyD&opi=89978449,,no-original-landing
oecd-navigator-1991,oecd-navigator,Charter for the Responsible Use of AI in Public Services,2023-01-01,https://oecd.ai/en/dashboards/policy-initiatives/charter-for-the-responsible-use-of-ai-in-public-services,,,no-original-landing
oecd-navigator-51,oecd-navigator,Call for Contributions to the Regulatory Sandbox for Artificial Intelligence and Data Protection,2023-01-01,https://oecd.ai/en/dashboards/policy-initiatives/call-for-contributions-to-the-regulatory-sandbox-for-artificial-intelligence-and-data-protection-6274,,,no-original-landing
oecd-navigator-1625,oecd-navigator,Caixa Geral de Aposentações AI Virtual Assistant ,2023-01-01,https://oecd.ai/en/dashboards/policy-initiatives/caixa-geral-de-aposentacoes-ai-virtual-assistant,https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=&cad=rja&uact=8&ved=2ahUKEwiC1ZPmztWOAxUpfKQEHUqVLjMQFnoECBkQAQ&url=https%3A%2F%2Fwww.cga.pt%2Fcgainicio_en.asp&usg=AOvVaw1p0g10pqWETpeORVpBEFBs&opi=89978449,,no-original-landing
oecd-navigator-433,oecd-navigator,Approach Document for India: Part 3 - Adopting Framework - A use case approach on facial recognition technology,2023-01-01,https://oecd.ai/en/dashboards/policy-initiatives/approach-document-for-india-part-3-adopting-framework-a-use-case-approach-on-facial-recognition-technology-6259,,,no-original-landing
oecd-navigator-1498,oecd-navigator,Agricultural scenario-pilot to develop AI models2-,2023-01-01,https://oecd.ai/en/dashboards/policy-initiatives/agricultural-scenario-pilot-to-develop-ai-models2,https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=&cad=rja&uact=8&ved=2ahUKEwiPrNO3uOSPAxWwUqQEHeKBNlsQFnoECBgQAQ&url=https%3A%2F%2Fcordis.europa.eu%2Fproject%2Fid%2F101058593&usg=AOvVaw1ETWeDF5-rkxTi2lkBfZsD&opi=89978449,,no-original-landing
oecd-navigator-1274,oecd-navigator,Advisory Center for AI,2023-01-01,https://oecd.ai/en/dashboards/policy-initiatives/advisory-center-for-ai-1293,,,no-original-landing
oecd-navigator-1547,oecd-navigator,AI-related training courses in the State Employment Agency’s Reskilling and Upskilling training programmes,2023-01-01,https://oecd.ai/en/dashboards/policy-initiatives/ai-related-training-courses-in-the-state-employment-agencys-reskilling-and-upskilling-training-programmes,,,no-original-landing
oecd-navigator-1943,oecd-navigator,AI-Supported Administrative Notification,2023-01-01,https://oecd.ai/en/dashboards/policy-initiatives/ai-supported-administrative-notification,,,no-original-landing
oecd-navigator-678,oecd-navigator,AI Trailblazers,2023-01-01,https://oecd.ai/en/dashboards/policy-initiatives/ai-trailblazers-1541,,,no-original-landing
oecd-navigator-2491,oecd-navigator,AI STRATEGIC WORKFORCE PLANNING,2023-01-01,https://oecd.ai/en/dashboards/policy-initiatives/ai-strategic-workforce-planning,,,no-original-landing
oecd-navigator-2047,oecd-navigator,AI Education Council,2023-01-01,https://oecd.ai/en/dashboards/policy-initiatives/ai-education-council,,,no-original-landing
oecd-navigator-2097,oecd-navigator,AI Charter,2023-01-01,https://oecd.ai/en/dashboards/policy-initiatives/ai-charter,https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=&cad=rja&uact=8&ved=2ahUKEwjb94qTk9WOAxUoRKQEHUnkEDsQFnoECBUQAQ&url=https%3A%2F%2Fwww.chd.lu%2Ffr%2FcharteIA&usg=AOvVaw05DLi45I1UiSw-c-dGXskL&opi=89978449,,no-original-landing
oecd-navigator-2197,oecd-navigator,AI Business School for Public Administration,2023-01-01,https://oecd.ai/en/dashboards/policy-initiatives/ai-business-school-for-public-administration,,,no-original-landing
oecd-navigator-2459,oecd-navigator,A pro-innovation approach to AI regulation,2023-01-01,https://oecd.ai/en/dashboards/policy-initiatives/a-pro-innovation-approach-to-ai-regulation,,,no-original-landing
oecd-navigator-983,oecd-navigator,Türkiye's Membership in Global Partnership on AI,2022-01-01,https://oecd.ai/en/dashboards/policy-initiatives/türkiyes-membership-in-global-partnership-on-ai-8690,,,no-original-landing
oecd-navigator-1037,oecd-navigator,Trustworthy AI Trust Stamp,2022-01-01,https://oecd.ai/en/dashboards/policy-initiatives/trustworthy-ai-trust-stamp-7161,,,no-original-landing
oecd-navigator-1316,oecd-navigator,Transformation of work because of AI,2022-01-01,https://oecd.ai/en/dashboards/policy-initiatives/transformation-of-work-because-of-ai-8660,,,no-original-landing
oecd-navigator-1033,oecd-navigator,The Digital Youth Artificial Intelligence Ecosystem,2022-01-01,https://oecd.ai/en/dashboards/policy-initiatives/the-digital-youth-artificial-intelligence-ecosystem-9454,,,no-original-landing
oecd-navigator-1589,oecd-navigator,Strategic projects for economic recovery and transformation (PERTE) of the new language economy,2022-01-01,https://oecd.ai/en/dashboards/policy-initiatives/ai-in-spanish,,,no-original-landing
oecd-navigator-1506,oecd-navigator,Smart Specialization Technologies for Agro-ecology and Forestry (PNRR) in the context of the National Forest Strategy 2030,2022-01-01,https://oecd.ai/en/dashboards/policy-initiatives/smart-specialization-technologies-for-agro-ecology-and-forestry-pnrr-in-the-context-of-the-national-forest-strategy-2030,https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=&cad=rja&uact=8&ved=2ahUKEwi38Kma8-uPAxUjKvsDHYtnOdUQFnoECBYQAQ&url=https%3A%2F%2Fuefiscdi.gov.ro%2Fresource-867892-SNCISIenglish-version.pdf%2520&usg=AOvVaw1iY7xCa_6wmpVW84g4t9kP&opi=89978449,,no-original-landing
oecd-navigator-1559,oecd-navigator,Smart Data Sciences Market Consultation,2022-01-01,https://oecd.ai/en/dashboards/policy-initiatives/smart-data-sciences-market-consultation,,,no-original-landing
oecd-navigator-1371,oecd-navigator,Research in areas of strategic interest,2022-01-01,https://oecd.ai/en/dashboards/policy-initiatives/research-in-areas-of-strategic-interest,,,no-original-landing
oecd-navigator-1550,oecd-navigator,Reform of Higher Education for a Green and Resilient Transition to Society 5.0,2022-01-01,https://oecd.ai/en/dashboards/policy-initiatives/reform-of-higher-education-for-a-green-and-resilient-transition-to-society-50,,,no-original-landing
oecd-navigator-1826,oecd-navigator,Programme for Modern Enterprises,2022-01-01,https://oecd.ai/en/dashboards/policy-initiatives/programme-for-modern-enterprises,,,no-original-landing
oecd-navigator-2080,oecd-navigator,Plan for new technology and automation of the public sector,2022-01-01,https://oecd.ai/en/dashboards/policy-initiatives/plan-for-new-technology-and-automation-of-the-public-sector,,,no-original-landing
oecd-navigator-1627,oecd-navigator,Order no. 234/2022 regarding professional training and development programs for civil servants,2022-01-01,"https://oecd.ai/en/dashboards/policy-initiatives/measures-for-training-civil-servants-in-ict-and-emerging-technologies,-including-ai",,,no-original-landing
oecd-navigator-1186,oecd-navigator,OECD Catalogue of Tools and Metrics,2022-01-01,https://oecd.ai/en/dashboards/policy-initiatives/oecd-catalogue-of-tools-and-metrics-1135,https://oecd.ai/en/,,no-original-landing
oecd-navigator-920,oecd-navigator,NpUI Government working group,2022-01-01,https://oecd.ai/en/dashboards/policy-initiatives/npui-government-working-group-6740,,,no-original-landing
oecd-navigator-2343,oecd-navigator,National Integrated Cyber Infrastructure System (NICIS),2022-01-01,https://oecd.ai/en/dashboards/policy-initiatives/national-integrated-cyber-infrastructure-system-nicis,,,no-original-landing
oecd-navigator-899,oecd-navigator,National AI Policy: Call for Contributions,2022-01-01,https://oecd.ai/en/dashboards/policy-initiatives/national-ai-policy-call-for-contributions-2007,,,no-original-landing
oecd-navigator-929,oecd-navigator,Mechanisms for Attracting Foreign and Returning Domestic Experts to Strengthen Slovenia's Position in Global Digitisation Trends,2022-01-01,https://oecd.ai/en/dashboards/policy-initiatives/mechanisms-for-attracting-foreign-and-returning-domestic-experts-to-strengthen-slovenias-position-in-global-digitisation-trends-5489,,,no-original-landing
oecd-navigator-144,oecd-navigator,Literature Search Linking With Legal Databases,2022-01-01,https://oecd.ai/en/dashboards/policy-initiatives/literature-search-linking-with-legal-databases-9285,,,no-original-landing
oecd-navigator-1984,oecd-navigator,Law as Code,2022-01-01,https://oecd.ai/en/dashboards/policy-initiatives/law-as-code,,,no-original-landing
oecd-navigator-2203,oecd-navigator,Introduction to machine learning,2022-01-01,https://oecd.ai/en/dashboards/policy-initiatives/introduction-to-machine-learning,,,no-original-landing
oecd-navigator-256,oecd-navigator,Intellectual Property Policy Group - Artificial Intelligence Working Group,2022-01-01,https://oecd.ai/en/dashboards/policy-initiatives/intellectual-property-policy-group-artificial-intelligence-working-group-3689,,,no-original-landing
oecd-navigator-2445,oecd-navigator,Information technology — Governance of IT — Governance implications of the use of artificial intelligence by organizations (ISO/IEC 38507:2022),2022-01-01,https://oecd.ai/en/dashboards/policy-initiatives/information-technology-—-governance-of-it-—-governance-implications-of-the-use-of-artificial-intelligence-by-organizations-isoiec-385072022,,,no-original-landing
oecd-navigator-1372,oecd-navigator,ICIINNOLAB,2022-01-01,https://oecd.ai/en/dashboards/policy-initiatives/iciinnolab,https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=&cad=rja&uact=8&ved=2ahUKEwig_9uL5K-PAxVHUaQEHcu0BAEQFnoECAoQAQ&url=https%3A%2F%2Fwww.ici.ro%2Fen%2F&usg=AOvVaw31O3jPw0K7p1yroucwMG_a&opi=89978449,,no-original-landing
oecd-navigator-114,oecd-navigator,Horizon Europe Gate,2022-01-01,https://oecd.ai/en/dashboards/policy-initiatives/horizon-europe-gate-8365,,,no-original-landing
oecd-navigator-305,oecd-navigator,"Guide to Artificial Intelligence Ethical, Transparent and Responsible in the Public Administration",2022-01-01,https://oecd.ai/en/dashboards/policy-initiatives/guide-to-artificial-intelligence-ethical-transparent-and-responsible-in-the-public-administration-1579,https://oecd.ai/en/dashboards/policy-initiatives/http:%2F%2Faipo.oecd.org%2F2021-data-policyInitiatives-27342,,no-original-landing
oecd-navigator-65,oecd-navigator,"Good Practice Guide for the Identification, Prevention and Mitigation of Gender Biases in the Life Cycle of Artificial Intelligence",2022-01-01,https://oecd.ai/en/dashboards/policy-initiatives/good-practice-guide-for-the-identification-prevention-and-mitigation-of-gender-biases-in-the-life-cycle-of-artificial-intelligence-7866,,,no-original-landing
oecd-navigator-926,oecd-navigator,"Establishing Protocols for the Use of Text and Speech Resources for the Development of Speech and Semantic Technologies, Taking Into Account Privacy and the Protection of Personal Data",2022-01-01,https://oecd.ai/en/dashboards/policy-initiatives/establishing-protocols-for-the-use-of-text-and-speech-resources-for-the-development-of-speech-and-semantic-technologies-taking-into-account-privacy-and-the-protection-of-personal-data-7846,,,no-original-landing
oecd-navigator-1028,oecd-navigator,Digital Innovation Cooperation Platform,2022-01-01,https://oecd.ai/en/dashboards/policy-initiatives/digital-innovation-cooperation-platform-3485,,,no-original-landing
oecd-navigator-1524,oecd-navigator,DiTEdu,2022-01-01,https://oecd.ai/en/dashboards/policy-initiatives/ditedu,,,no-original-landing
oecd-navigator-232,oecd-navigator,Development of Embedded Deep Learning N2D2 Ecosystem CEA,2022-01-01,https://oecd.ai/en/dashboards/policy-initiatives/development-of-embedded-deep-learning-n2d2-ecosystem-cea-4732,,,no-original-landing
oecd-navigator-925,oecd-navigator,Definition of a Model of Indicators for Monitoring the Potential of Ai Deployment in Slovenia,2022-01-01,https://oecd.ai/en/dashboards/policy-initiatives/definition-of-a-model-of-indicators-for-monitoring-the-potential-of-ai-deployment-in-slovenia-7104,,,no-original-landing
oecd-navigator-923,oecd-navigator,Defining a Framework to Ensure Public Trust in Ai Solutions Based on Different Socio-technological Factors,2022-01-01,https://oecd.ai/en/dashboards/policy-initiatives/defining-a-framework-to-ensure-public-trust-in-ai-solutions-based-on-different-socio-technological-factors-4611,,,no-original-landing
oecd-navigator-1562,oecd-navigator,Danish Data Portal,2022-01-01,https://oecd.ai/en/dashboards/policy-initiatives/danish-data-portal,,,no-original-landing
oecd-navigator-2060,oecd-navigator,Competitive call for projects for digitalisation of higher education,2022-01-01,https://oecd.ai/en/dashboards/policy-initiatives/competitive-call-for-projects-for-digitalisation-of-higher-education,,,no-original-landing
oecd-navigator-1738,oecd-navigator,"Cloud Computing Platform ""Vrančić""",2022-01-01,https://oecd.ai/en/dashboards/policy-initiatives/cloud-computing-platform-vrancic,,,no-original-landing
oecd-navigator-754,oecd-navigator,Chief Digital and AI Office,2022-01-01,https://oecd.ai/en/dashboards/policy-initiatives/chief-digital-and-ai-office-7793,,,no-original-landing
oecd-navigator-480,oecd-navigator,Centre for Public Private Innovation,2022-01-01,https://oecd.ai/en/dashboards/policy-initiatives/centre-for-public-private-innovation-3145,,,no-original-landing
oecd-navigator-1335,oecd-navigator,Centre for Artificial Intelligence in Precision Medicines,2022-01-01,https://oecd.ai/en/dashboards/policy-initiatives/centre-for-artificial-intelligence-in-precision-medicines,,,no-original-landing
oecd-navigator-288,oecd-navigator,Calls for High Performance Computing R&D projects: artificial intelligence on the cloud in collaboration with Google,2022-01-01,https://oecd.ai/en/dashboards/policy-initiatives/calls-for-high-performance-computing-rd-projects-artificial-intelligence-on-the-cloud-in-collaboration-with-google-6599,https://oecd.ai/en/dashboards/policy-initiatives/http:%2F%2Faipo.oecd.org%2F2021-data-policyInitiatives-27466,,no-original-landing
oecd-navigator-546,oecd-navigator,"Blockchain, AI, and Internet of Things Fund",2022-01-01,https://oecd.ai/en/dashboards/policy-initiatives/blockchain-ai-and-internet-of-things-fund-1656,,,no-original-landing
oecd-navigator-260,oecd-navigator,Australian Federal Police Technology Strategy,2022-01-01,https://oecd.ai/en/dashboards/policy-initiatives/australian-federal-police-technology-strategy-6282,,,no-original-landing
oecd-navigator-1816,oecd-navigator,Athens Center for Entrepreneurship and Innovation (ACEin) ,2022-01-01,https://oecd.ai/en/dashboards/policy-initiatives/athens-center-for-entrepreneurship-and-innovation-acein,,,no-original-landing
oecd-navigator-1042,oecd-navigator,Artificial Intelligence Ecosystem Call 2023,2022-01-01,https://oecd.ai/en/dashboards/policy-initiatives/artificial-intelligence-ecosystem-call-2023-5477,,,no-original-landing
oecd-navigator-141,oecd-navigator,Anonymization of Court Decisions,2022-01-01,https://oecd.ai/en/dashboards/policy-initiatives/anonymization-of-court-decisions-3753,,,no-original-landing
oecd-navigator-1314,oecd-navigator,Analysis and prediction of patterns in the utilization of emergency services and medical services,2022-01-01,https://oecd.ai/en/dashboards/policy-initiatives/analysis-and-prediction-of-patterns-in-the-utilization-of-emergency-services-and-medical-services-1988,https://oecd.ai/en/dashboards/policy-initiatives/http:%2F%2Faipo.oecd.org%2F2021-data-policyInitiatives-27447,,no-original-landing
oecd-navigator-2194,oecd-navigator,AP Digital,2022-01-01,https://oecd.ai/en/dashboards/policy-initiatives/ap-digital,,,no-original-landing
oecd-navigator-549,oecd-navigator,"AI, Blockchain, IOT Technologies and Applications Development Fund",2022-01-01,https://oecd.ai/en/dashboards/policy-initiatives/ai-blockchain-iot-technologies-and-applications-development-fund-8867,,,no-original-landing
oecd-navigator-816,oecd-navigator,AI Researchers Portal,2022-01-01,https://oecd.ai/en/dashboards/policy-initiatives/ai-researchers-portal-5772,,,no-original-landing
oecd-navigator-240,oecd-navigator,AI Research Programs,2022-01-01,https://oecd.ai/en/dashboards/policy-initiatives/ai-research-programs-1014,,,no-original-landing
oecd-navigator-984,oecd-navigator,AI Mirror Committee,2022-01-01,https://oecd.ai/en/dashboards/policy-initiatives/ai-mirror-committee-3884,,,no-original-landing
oecd-navigator-1814,oecd-navigator,Various projects on decryption of logging sites,2021-01-01,https://oecd.ai/en/dashboards/policy-initiatives/various-projects-on-decryption-of-logging-sites,https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=&cad=rja&uact=8&ved=2ahUKEwiezbegp9-OAxUyQ6QEHdJTCKIQFnoECAkQAQ&url=https%3A%2F%2Famvmt.lrv.lt%2Fen%2Fabout%2F&usg=AOvVaw1rjwd9Z0U2qAn0-VPrJPll&opi=89978449,,no-original-landing
oecd-navigator-1055,oecd-navigator,UNDP Support for AI,2021-01-01,https://oecd.ai/en/dashboards/policy-initiatives/undp-support-for-ai-4916,ttps://www.undp.org/serbia/blog/serbia-prepares-ai-revolution   https://www.undp.org/serbia/news/apply-steam-challenge   https://www.undp.org/tag/artificial-intelligence/machine-learning   https://www.undp.org/acceleratorlabs/undp-serbia-accelerator-lab,,no-original-landing
oecd-navigator-963,oecd-navigator,Tunisia AI Roadmap,2021-01-01,https://oecd.ai/en/dashboards/policy-initiatives/tunisia-ai-roadmap-1825,,,no-original-landing
oecd-navigator-869,oecd-navigator,Trustworthy Facial Recognition Applications and Protections Plan,2021-01-01,https://oecd.ai/en/dashboards/policy-initiatives/trustworthy-facial-recognition-applications-and-protections-plan-5044,,,no-original-landing
oecd-navigator-879,oecd-navigator,Taxonomy of Driving Automation for Vehicles,2021-01-01,https://oecd.ai/en/dashboards/policy-initiatives/taxonomy-of-driving-automation-for-vehicles-2726,,,no-original-landing
oecd-navigator-729,oecd-navigator,Strategy for the Digital Transformation of Public Administration,2021-01-01,https://oecd.ai/en/dashboards/policy-initiatives/strategy-for-the-digital-transformation-of-public-administration-8463,https://oecd.ai/en/dashboards/policy-initiatives/http:%2F%2Faipo.oecd.org%2F2021-data-policyInitiatives-27487,,no-original-landing
oecd-navigator-1205,oecd-navigator,Standards for the Implementation of Inclusive AI Systems,2021-01-01,https://oecd.ai/en/dashboards/policy-initiatives/standards-for-the-implementation-of-inclusive-ai-systems-5422,,,no-original-landing
oecd-navigator-921,oecd-navigator,Slovenian AI Observatory,2021-01-01,https://oecd.ai/en/dashboards/policy-initiatives/slovenian-ai-observatory-1366,,,no-original-landing
oecd-navigator-915,oecd-navigator,Research Institute for the Development of Digital Technologies and AI,2021-01-01,https://oecd.ai/en/dashboards/policy-initiatives/research-institute-for-the-development-of-digital-technologies-and-ai-2885,,,no-original-landing
oecd-navigator-572,oecd-navigator,"Quad Principles on Technology Design, Development, Governance, and Use",2021-01-01,https://oecd.ai/en/dashboards/policy-initiatives/quad-principles-on-technology-design-development-governance-and-use-4265,,,no-original-landing
oecd-navigator-969,oecd-navigator,Public Procurement for Innovation,2021-01-01,https://oecd.ai/en/dashboards/policy-initiatives/public-procurement-for-innovation-2940,,,no-original-landing
oecd-navigator-535,oecd-navigator,Project Nimbus - National Cloud Infrastructure,2021-01-01,https://oecd.ai/en/dashboards/policy-initiatives/project-nimbus-national-cloud-infrastructure-3871,,,no-original-landing
oecd-navigator-555,oecd-navigator,Practical Guidebook on Providing Data for Employee Development in AI and Data Science,2021-01-01,https://oecd.ai/en/dashboards/policy-initiatives/practical-guidebook-on-providing-data-for-employee-development-in-ai-and-data-science-6435,,,no-original-landing
oecd-navigator-855,oecd-navigator,Plans for Regional Diffusion of AI,2021-01-01,https://oecd.ai/en/dashboards/policy-initiatives/plans-for-regional-diffusion-of-ai-2907,,,no-original-landing
oecd-navigator-1620,oecd-navigator,PlanAPP Project ,2021-01-01,https://oecd.ai/en/dashboards/policy-initiatives/planapp-project,https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=&cad=rja&uact=8&ved=2ahUKEwjdi5vjy9WOAxWjTaQEHaKwLnIQFnoECBUQAQ&url=https%3A%2F%2Fplanapp.gov.pt%2Fplanapp-presentation%2F&usg=AOvVaw3WrOUKQPt7uEJFohCthpc8&opi=89978449,,no-original-landing
oecd-navigator-1910,oecd-navigator,PariSanté Campus ,2021-01-01,https://oecd.ai/en/dashboards/policy-initiatives/parisante-campus,https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=&cad=rja&uact=8&ved=2ahUKEwi1vbmqm8SOAxV7SaQEHYcOBXYQFnoECCcQAQ&url=https%3A%2F%2Fpsl.eu%2Funiversite%2Fparisante-campus-la-ou-grandit-le-sante&usg=AOvVaw2MEDoxGyYrH14tCwZJF9d_&opi=89978449,,no-original-landing
